ITFGSM Hash Distance, MT-ITFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-ITFGSM,SSIM ITFGSM,SSIM MT-ITFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.950000047683715820e+00,1.000000000000000000e+00,9.812145829200744629e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.769406318664550781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.834742546081542969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.817115664482116699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.860444664955139160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.339999914169311523e+00,1.000000000000000000e+00,9.849686026573181152e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.823336601257324219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.758115410804748535e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.769999980926513672e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.811396598815917969e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.838099479675292969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.852123856544494629e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.824523329734802246e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.617609977722167969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.883351325988769531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.716997146606445312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.752853512763977051e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.781085848808288574e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.039999961853027344e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.740511775016784668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.642518162727355957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.697902798652648926e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.564290642738342285e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.259999990463256836e+00,1.000000000000000000e+00,9.836795330047607422e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.680000066757202148e+00,2.240000009536743164e+00,1.000000000000000000e+00,9.863284230232238770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.589999914169311523e+00,2.109999895095825195e+00,1.000000000000000000e+00,9.813644886016845703e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.039999961853027344e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.602250456809997559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.687802195549011230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.742353558540344238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.807629585266113281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.778186678886413574e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.799826145172119141e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.812286496162414551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.930000066757202148e+00,1.000000000000000000e+00,9.764335155487060547e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.749600887298583984e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.783737063407897949e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.880000114440917969e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.859496951103210449e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.802305102348327637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.807518124580383301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.460000038146972656e+00,1.000000000000000000e+00,9.803106188774108887e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.930000066757202148e+00,1.000000000000000000e+00,9.868698716163635254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.754926562309265137e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.745857119560241699e-01
