ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance IFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.409999966621398926e+00,9.873323440551757812e-01,9.934751987457275391e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.409999966621398926e+00,9.863821864128112793e-01,9.923536777496337891e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.080000042915344238e+00,9.832665920257568359e-01,9.954371452331542969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.720000028610229492e+00,9.867003560066223145e-01,9.903101325035095215e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,1.169999957084655762e+00,9.845650792121887207e-01,9.947994351387023926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.159999966621398926e+00,9.830615520477294922e-01,9.939324855804443359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.370000004768371582e+00,9.881699085235595703e-01,9.939854145050048828e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.850000023841857910e+00,1.350000023841857910e+00,9.878755211830139160e-01,9.928598403930664062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.100000023841857910e+00,9.852698445320129395e-01,9.957509636878967285e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.309999942779541016e+00,1.679999947547912598e+00,9.878641963005065918e-01,9.932942986488342285e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.389999985694885254e+00,9.878439307212829590e-01,9.944002032279968262e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.350000023841857910e+00,9.877999424934387207e-01,9.946878552436828613e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.480000019073486328e+00,9.894089102745056152e-01,9.945912361145019531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.350000023841857910e+00,9.870357513427734375e-01,9.933789372444152832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.250000000000000000e+00,9.877389073371887207e-01,9.946985244750976562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.220000028610229492e+00,9.874637126922607422e-01,9.954104423522949219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.289999961853027344e+00,9.882773756980895996e-01,9.954540133476257324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.120000004768371582e+00,9.854651093482971191e-01,9.958882331848144531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.309999942779541016e+00,9.873483180999755859e-01,9.939722418785095215e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.559999942779541016e+00,9.893314242362976074e-01,9.944391250610351562e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.029999971389770508e+00,1.299999952316284180e+00,9.873307347297668457e-01,9.943720698356628418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.360000014305114746e+00,9.830538630485534668e-01,9.921576976776123047e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.210000038146972656e+00,9.842184185981750488e-01,9.945527911186218262e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.460000038146972656e+00,9.884024262428283691e-01,9.932007193565368652e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.200000047683715820e+00,9.849205613136291504e-01,9.944292902946472168e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.779999971389770508e+00,1.350000023841857910e+00,9.863288998603820801e-01,9.914833903312683105e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.730000019073486328e+00,9.878253936767578125e-01,9.923840165138244629e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.389999985694885254e+00,9.865722656250000000e-01,9.940106272697448730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.409999966621398926e+00,9.890264868736267090e-01,9.948214888572692871e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.309999942779541016e+00,9.882919788360595703e-01,9.949997067451477051e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.289999961853027344e+00,9.870042800903320312e-01,9.947383403778076172e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.429999947547912598e+00,9.875538349151611328e-01,9.930546283721923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.409999966621398926e+00,9.877530932426452637e-01,9.934431910514831543e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.210000038146972656e+00,1.409999966621398926e+00,9.867513775825500488e-01,9.941741824150085449e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.779999971389770508e+00,1.360000014305114746e+00,9.875679612159729004e-01,9.921720623970031738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.299999952316284180e+00,9.828900694847106934e-01,9.926207661628723145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.389999985694885254e+00,9.881135821342468262e-01,9.942326545715332031e-01
