ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.438024163246154785e-01,9.473050236701965332e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.490647315979003906e-01,9.499790668487548828e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.638364315032958984e-01,9.631907343864440918e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.484370350837707520e-01,9.475892186164855957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.596931934356689453e-01,9.597802162170410156e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.481191635131835938e-01,9.470803737640380859e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.556887745857238770e-01,9.557970166206359863e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.551613926887512207e-01,9.548101425170898438e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.849999904632568359e+00,9.570894837379455566e-01,9.514997601509094238e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.427058100700378418e-01,9.405205845832824707e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.571253657341003418e-01,9.563865661621093750e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.485687613487243652e-01,9.474509358406066895e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.532343745231628418e-01,9.551760554313659668e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.809999942779541016e+00,9.658181667327880859e-01,9.656924605369567871e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.829999923706054688e+00,9.580057263374328613e-01,9.609891772270202637e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.641281962394714355e-01,9.634082913398742676e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.769999980926513672e+00,3.759999990463256836e+00,9.651648402214050293e-01,9.678379893302917480e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.555715918540954590e-01,9.542517662048339844e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.588661789894104004e-01,9.582998156547546387e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.626216888427734375e-01,9.617576599121093750e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.676144123077392578e-01,9.669626355171203613e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.572790265083312988e-01,9.584605693817138672e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.569641947746276855e-01,9.561398029327392578e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.669091701507568359e-01,9.690558314323425293e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.599635004997253418e-01,9.588780999183654785e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.474523067474365234e-01,9.466200470924377441e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.789999961853027344e+00,9.578458666801452637e-01,9.533560872077941895e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.524350762367248535e-01,9.592099189758300781e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.503253102302551270e-01,9.499524235725402832e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.398443698883056641e-01,9.382831454277038574e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.655108451843261719e-01,9.646032452583312988e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.612658023834228516e-01,9.606375694274902344e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.629513621330261230e-01,9.640600681304931641e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.633581042289733887e-01,9.627959132194519043e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.613265991210937500e-01,9.603397846221923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.591237902641296387e-01,9.587130546569824219e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.577887654304504395e-01,9.566216468811035156e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.570919871330261230e-01,9.558077454566955566e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.483535289764404297e-01,9.472625851631164551e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.390636086463928223e-01,9.375846982002258301e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.609549641609191895e-01,9.606726765632629395e-01
